Lon,Lat,Clave,Edo,Est,Tmed
-99.43,18.87,PAPMR,MOR,Palpan Mor.,21.4
-98.71,18.88,TETMR,MOR,Tetela del Volc·n Mor.,17.8
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,20.4
-98.75,18.88,HUEMR,MOR,Hueyapan Mor.,17.2
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,20.7
-98.93,18.95,ATLMR,MOR,Atlatlahucan Mor.,19.1
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,13.9
-98.79,18.69,ELPMR,MOR,El PeÒÛn Mor.,23.8
-99.39,18.73,VIAMR,MOR,Vista Alegre Mor.,26.3
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,19.7
-98.86,18.89,YEEMR,MOR,Yecapixtla ETA 118 Mor.,21.3
-99.27,19.05,HUCMR,MOR,Centro Bachillerato TecnolÛgico Agropecuario 154 Huitzilac Mor.,16.4
-105.38,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,29.5
-105.35,22.49,ACANR,NAY,Acaponeta Nay.,31.0
-104.3,21.04,IXTLANRIO,NAY,Ixtl·n del RÌo Nay. SMN*,26.1
-104.89,21.49,TEPNR,NAY,Observatorio de Tepic Nay.,26.1
-104.84,21.42,MMEP,NAY,Aeropuerto Internacional de Tepic Nay.*,25.0
-105.21,22.12,ROMNR,NAY,Rosamorada Nay.,30.2
-105.29,21.53,SANBLASMAR,NAY,San Blas Nay. SEMAR*,28.2
-106.54,21.63,ISLASMARIASMAR,NAY,Islas MarÌas Nay. SEMAR*,28.4
-105.02,22.38,PAJNR,NAY,Pajaritos Nay.,30.0
-105.14,20.89,GAVNR,NAY,Gaviotas Nay.,29.9
-105.34,22.56,LESNR,NAY,La Estancia Nay.,31.5
-105.22,21.22,BOCADECHILAmar,NAY,Boca de Chila Nay. SEMAR*,27.9
-99.82,24.1,ARRNL,NL,Aramberri N.L.,25.7
-99.91,24.32,ASCNL,NL,La AscensiÛn N.L.,20.0
-99.7,24.78,CRUNL,NL,Crucitas N.L.,28.5
-100.08,24.83,GALNL,NL,Galeana N.L.,21.7
-99.58,24.87,CAMNL,NL,Camacho N.L.,29.1
-99.4,24.94,CPRNL,NL,JosÈ LÛpez Portillo N.L.,28.3
-99.74,24.99,CABNL,NL,Cabezones N.L.,28.2
-99.22,24.99,PAMNL,NL,La Pamona N.L.,30.0
-100.55,25.03,SRANL,NL,San Rafael N.L.,21.0
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,29.0
-100.2,25.52,ECSNL,NL,El Cerrito N.L.,27.8
-100.27,25.68,MTRNL,NL,Monterrey N.L.,29.5
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,28.9
-100.12,23.42,MYNNL,NL,Mier y Noriega N.L.,23.7
-100.31,25.58,ELDIENTE,NL,El Diente N. L. SMN*,26.1
-100.13,25.43,LBCNL,NL,Rodrigo GÛmez N.L.,29.7
-99.28,25.71,CCHNL,NL,Cuchillo Solidaridad N.L.,29.5
-100.11,25.78,MMMY,NL,Aeropuerto Internacional de Monterrey N.L.*,28.7
-100.24,25.86,MMAN,NL,Aeropuerto Internacional del Norte N.L.*,28.9
-99.32,25.73,PCUNL,NL,Presa el Cuchillo N.L. SMN*,30.7
-100.24,25.86,RADIOSONDEOMTY,NL,Radiosondeo Monterrey N.L. SGT*,28.8
-99.75,27.7,COLOMBIA,NL,Colombia N.L. SGT*,28.5
-99.27,25.66,CPPRODRIGOGmar,NL,CapitanÌa de Puerto de Presa Rodrigo GÛmez N. L. SEMAR*,30.4
-99.53,25.5,LERNL,NL,Las Enramadas N.L.,30.0
-100.27,25.8,CANNL,NL,El Canad· N.L.,28.8
-96.53,17.43,ATEOX,OAX,Atepec Oax.,17.2
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,29.0
-95.7,16.01,ASTOX,OAX,Astata Oax.,28.2
-95.48,16.59,RHOOX,OAX,RÌo Hondo Oax.,28.7
-95.6,16.42,TEQOX,OAX,Tequisistl·n Oax.,27.2
-94.4,16.5,OSTOX,OAX,Ostuta Oax.,27.6
-95.1,16.58,IXTOX,OAX,Ixtepec Oax.,29.3
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,27.6
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,22.7
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,23.5
-95.48,17.45,MAROX,OAX,MarÌa Lombardo Oax.,27.2
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de LeÛn Oax.,22.0
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,28.5
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,26.6
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,26.7
-96.41,18.23,TEMOX,OAX,Presidente Alem·n Oax.,28.0
-95.92,17.73,RMLOX,OAX,RÌo Manso Lalana Oax.,28.8
-98.14,17.5,SLAOX,OAX,Silacayo·pam Oax.,21.4
-97.82,17.75,FOYOX,OAX,San Francisco Yosocuta Oax.,23.5
-97.54,17.73,STTOX,OAX,Santiago Teotongo Oax.,17.6
-95.37,16.43,EMAOX,OAX,El MarquÈs Oax.,28.6
-96.55,17.27,SCIOX,OAX,Ixtepeji Oax.,20.2
-97.68,18.19,SNCOX,OAX,Santiago Chazumba Oax.,19.9
-97.81,17.65,TSLOX,OAX,Heroica Villa Tezoatl·n de Segura y Luna Oax.,22.8
-97.78,17.81,HDLOX,OAX,Huajuapan de LeÛn Oax.,20.5
-98.28,17.53,CALOX,OAX,Calihual· Oax.,23.4
-97.68,17.27,TLXOX,OAX,Heroica Ciudad de Tlaxiaco Oax.,17.1
-97.9,17.91,SCHOX,OAX,Santiago Chilixtlahuaca Oax.,21.3
-96.26,15.77,MMBT,OAX,Aeropuerto Internacional de BahÌas de Huatulco Oax.*,28.3
-96.72,17,MMOX,OAX,Aeropuerto Internacional de Oaxaca Oax.*,21.6
-96.54,15.74,TNMOX,OAX,Tonameca Oax.,29.5
-97.09,15.87,MMPS,OAX,Aeropuerto Internacional de Puerto Escondido Oax.*,28.0
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,30.4
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,29.3
-96.58,16.34,MIAHUATLAN,OAX,Miahuatl·n Oax. SMN*,22.3
-96.74,17.16,BJUAREZ,OAX,Benito Ju·rez Oax. SMN*,19.5
-97.02,17.46,CMTOX,OAX,Santiago Camotl·n Oax.,18.4
-98.28,17.85,SJCOX,OAX,San Juan Cieneguillas Oax.,23.2
-94.77,16.33,SANDIONISIOmar,OAX,San Dionisio del Mar Oax. SEMAR*,29.0
-96.48,15.67,PTAOX,OAX,Observatorio de Puerto Angel Oax.,28.4
-97.49,17.51,TEPOX,OAX,Teposcolula Oax.,16.3
-97.65,18.25,SSFOX,OAX,San Sebastian Frontera Oax.,21.5
-96.13,15.75,HUATULCOMAR,OAX,Huatulco Oax. SEMAR*,28.7
-95.2,16.18,EIOSALINACZmar,OAX,EstaciÛn de InvestigaciÛn Oceanogr·fica de Salina Cruz Oax. SEMAR*,29.3
-96.49,15.67,PANGELob,OAX,Observatorio de Puerto Angel Oax. SMN*,28.8
-97.25,17.44,NOCHISTLAN,OAX,Nochixtl·n Oax. SMN*,19.0
-97.82,19.62,IXTPB,PUE,Ixtacamaxtitl·n Pue.,17.5
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,24.9
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,25.8
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,26.0
-97.4,18.48,TEHPB,PUE,Tehuac·n Pue.,22.8
-98.58,18.52,CHIPB,PUE,Chietla Pue.,24.3
-98.47,18.61,IZMPB,PUE,Iz˙car de Matamoros Pue.,23.9
-97.91,18.74,SMCPB,PUE,San Miguel Canoa Pue.,14.3
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,22.5
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,19.3
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,20.5
-98.28,18.97,ECHPB,PUE,EcheverrÌa Pue.,18.5
-97.96,18.97,CEMPB,PUE,Cemex Pue.,17.6
-97.44,18.99,CDSPB,PUE,Ciudad Serd·n Pue.,16.3
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,18.0
-98.2,19.02,CNAPB,PUE,Conagua Pue.,17.5
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,18.7
-97.93,19.06,ACJPB,PUE,Acajete Pue.,17.3
-98.32,19.07,CHLPB,PUE,Cholula Pue.,18.0
-98.06,19.09,CPLPB,PUE,Capulac Pue.,17.3
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,18.6
-97.62,19.25,QUIPB,PUE,Quimixtl·n Pue.,18.5
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,19.2
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,8.8
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,13.3
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,18.2
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,20.5
-97.84,20.41,APAPB,PUE,Apapantilla Pue.,27.8
-98.16,18.61,COAPB,PUE,Coatzingo Pue.,23.8
-98.22,19.11,SCRPB,PUE,San CristÛbal Caleras Pue.,16.6
-97.85,20.73,MTLPB,PUE,Metlaltoyuca Pue.,25.2
-97.92,18.85,AHAPB,PUE,Ahuatepec Pue.,19.6
-98.58,19.33,SRTPB,PUE,Santa Rita Tlahuapan Pue.,16.7
-97.39,19.89,TEZIUTLAN,PUE,Teziutl·n Pue. SMN*,18.9
-98.05,20.18,UDSPB,PUE,Universidad de la Sierra Pue.,19.9
-98.43,19.29,SMTPB,PUE,San MartÌn Texmelucan Pue.,18.6
-98.06,18.28,ADOPB,PUE,Acatl·n de Osorio Pue.,24.0
-98.38,19.16,MMPB,PUE,Aeropuerto Internacional de Puebla Pue.*,18.4
-97.69,19.46,LIBPB,PUE,Libres Pue.,16.1
-97.62,18.31,TEHUACAN,PUE,Tehuac·n Pue. SMN*,21.0
-97.72,18.87,UTTPB,PUE,Universidad TecnolÛgica Tecamachalco Pue. SMN*,19.0
-97.95,20.24,XICOTEPEC,PUE,Xicotepec Pue. SMN*,15.0
-98.57,18.68,IZUPB,PUE,Iz˙car de Matamoros Pue. SMN*,23.7
-97.4,20.12,RNAPB,PUE,Rancho Nuevo Pue.,26.5
-97.36,19.82,TEZPB,PUE,Teziutl·n Pue.,19.4
-98.11,18.91,BDDPB,PUE,Manuel Avila Camacho Pue.,17.6
-98.14,18.94,AFRPB,PUE,Africam Pue.,19.3
-97.42,19.45,ACHPB,PUE,Alchichica Pue.,15.0
-97.52,20.03,CTZPB,PUE,Cuetzalan del Progreso Pue.,22.7
-97.96,20.28,XDJPB,PUE,Xicotepec de Ju·rez Pue.,22.0
-96.85,18.4,TLPPB,PUE,Tlacotepec de DÌaz Pue.,25.0
-97.79,20,TDRPB,PUE,Tepango de RodrÌguez Pue.,20.2
-97.68,20.51,VENPB,PUE,Venustiano Carranza Pue.,22.7
-98.15,20.03,AHUPB,PUE,Ahuazotepec Pue.,15.8
-97.21,20.13,SJAPB,PUE,San JosÈ Acateno Pue.,26.7
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,22.4
-99.96,20.2,IDFQT,QRO,San Ildefonso Qro.,18.4
-100,20.36,SJSQT,QRO,San JosÈ Qro.,21.5
-100.08,20.42,CNSQT,QRO,ConstituciÛn de 1917 Qro.,21.4
-100.41,20.5,BATQT,QRO,El Bat·n Qro.,21.2
-100.45,20.54,EPUQT,QRO,El Pueblito Qro.,22.6
-100.37,20.57,OBSQT,QRO,Observatorio de QuerÈtaro Qro.,22.3
-100.45,20.7,JRQQT,QRO,Juriquilla Qro.,22.2
-99.82,21.06,PMLQT,QRO,PeÒamiller Qro.,25.2
-99.48,21.23,JLPQT,QRO,Jalpan Qro.,26.4
-100.19,20.62,MMQT,QRO,Aeropuerto Intercontinental de QuerÈtaro Qro.*,20.4
-100.28,20.39,HUIQT,QRO,Huimilpan Qro. SMN*,18.6
-99.17,21.5,SGORDAI,QRO,Sierra Gorda 1 Qro. SMN*,22.3
-99.47,21.21,PJALPAN,QRO,Presa Jalpan Qro. SMN*,26.6
-100.37,20.56,QUERETARO_OB,QRO,Observatorio de QuÈretaro Qro. SMN*,22.2
-87.49,21.1,KANTUNILKIN,QROO,KantunilkÌn Q. Roo. SMN*,29.7
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,30.6
-86.82,21.16,CANQR,QROO,Canc˙n Q. Roo.,31.4
-88.7,19.75,JMORELOS,QROO,JosÈ MarÌa Morelos Q. Roo. SMN*,29.3
-86.78,21.07,CNCQR,QROO,Canc˙n Radar Q. Roo. SMN*,30.0
-88.33,18.5,CHOQR,QROO,Observatorio de Chetumal Q. Roo.,29.2
-88.04,19.58,FCRQR,QROO,Observatorio de Felipe Carrillo Puerto Q. Roo.,28.3
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,28.9
-88.32,18.51,MMCM,QROO,Aeropuerto Internacional de Chetumal Q. Roo.*,28.1
-86.93,20.51,MMCZ,QROO,Aeropuerto Internacional de Cozumel Q. Roo.*,29.1
-86.87,21.04,MMUN,QROO,Aeropuerto Internacional de Canc˙n Q. Roo.*,29.0
-88.33,18.5,CHETUMALob,QROO,Observatorio de Chetumal Q. Roo. SMN*,29.1
-88.3,18.52,CHTQR,QROO,Chetumal TecnolÛgico Q. Roo.,29.1
-88.46,18.57,INIQR,QROO,Instituto Nacional de InnovaciÛn Agraria Q. Roo.,28.2
-87.47,20.13,SIAQR,QROO,Sian Ka an 2 Q. Roo. SMN*,28.7
-86.96,20.51,COZUMELmar,QROO,Cozumel Q. Roo SEMAR*,30.0
-88.92,18.46,NICOLASBRAVO,QROO,Nicol·s Bravo Q. Roo. SMN*,27.8
-87.37,21.52,HLBQR,QROO,Isla Holbox Q. Roo.,31.9
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,32.0
-107.76,25.12,RAVSI,SIN,EstaciÛn Rancho Viejo Sin.,31.0
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,31.1
-105.85,22.98,RSRSI,SIN,Rosario Sin.,31.5
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,29.8
-106.47,23.56,QLTSI,SIN,Quelite Sin.,30.4
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,28.9
-106.81,24.57,JLPSI,SIN,JosÈ LÛpez Portillo Sin.,31.6
-107.44,24.63,OBSSI,SIN,Observatorio de Culiac·n Sin.,31.5
-107.4,24.82,CLCSI,SIN,Culiac·n Sin.,32.1
-107.47,25.03,AWSSI,SIN,Andrew Weiss Sin.,32.5
-107.84,25.49,SJNSI,SIN,San Juan Sin.,32.3
-107.54,25.33,BDRSI,SIN,Badiraguato Sin.,31.5
-108.09,25.47,GMCSI,SIN,Guam˙chil Sin.,32.1
-108.47,25.72,GSVSI,SIN,Guasave Sin.,31.8
-109,25.8,MCHSI,SIN,Los Mochis Sin.,32.7
-109.18,25.92,AHMSI,SIN,Ahome Sin.,31.5
-109.3,25.97,HDZSI,SIN,Higuera de Zaragoza Sin.,31.5
-108.78,26.07,SFRSI,SIN,Sufragio Sin.,33.2
-109.33,26.1,CRRSI,SIN,El Carrizo Sin.,31.6
-108.7,26.43,JORSI,SIN,Josefa Ortiz de DomÌnguez Sin.,32.0
-108.62,26.43,EFTSI,SIN,El Fuerte Sin.,32.2
-108.58,26.51,PMHSI,SIN,Miguel Hidalgo Sin.,32.7
-107.16,24.81,SN2SI,SIN,Sanalona hidromÈtrica Sin.,32.4
-108.32,26.08,GB2SI,SIN,El Sabinal hidromÈtrica Sin.,31.0
-108.35,26.9,LD2SI,SIN,Huites hidromÈtrica Sin.,33.9
-106.4,23.23,MZTSI,SIN,Observatorio de Mazatl·n Sin.,29.6
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini VizcaÌno Sin.,29.3
-106.27,23.17,MMMZ,SIN,Aeropuerto Internacional de Mazatl·n Sin.*,28.3
-109.08,25.69,MMLM,SIN,Aeropuerto Internacional de Los Mochis Sin.*,30.3
-108.48,25.81,ENASI,SIN,EstaciÛn Naranjo Sin.,31.7
-107.84,25.49,SANJUAN,SIN,San Juan Sin. SMN*,31.8
-106.65,24.05,ACTSI,SIN,Acatit·n Sin.,30.9
-107.38,25.09,AL2SI,SIN,El Varejonal hidromÈtrica Sin.,33.1
-109.07,25.59,TOPOLOBAMPOMAR,SIN,Topolobampo Sin. SEMAR*,30.4
-107.22,25.34,GTNSI,SIN,Guatenipa Sin.,32.1
-107.91,25.86,GD2SI,SIN,Bacurato hidromÈtrica de Gustavo Diaz Ord·z Sin.,28.9
-105.72,22.54,TEACAPANmar,SIN,Teacap·n Sin. SEMAR*,28.5
-106.41,23.2,MAZATLANmar,SIN,Mazatl·n Sin. SEMAR*,29.0
-107.47,24.76,MMCL,SIN,Aeropuerto Internacional Federal de Culiac·n Sin.*,30.8
-108.7,25.7,ARCSI,SIN,Adolfo Ruiz Cortines Sin.,30.9
-109.06,25.59,EIOTOPOLOBMPmar,SIN,EstaciÛn de InvestigaciÛn Oceanogr·fica de Topolobampo Sin. SEMAR*,30.3
-108.01,25.9,JNASI,SIN,Jaina Sin.,32.3
-106.41,23.22,MAZATLANob,SIN,Observatorio de Mazatl·n Sin. SMN*,29.4
-98.89,21.42,RQTSL,SLP,Requetemu S.L.P.,28.0
-98.62,21.69,SVTSL,SLP,San Vicente S.L.P.,29.0
-98.96,21.75,BLMSL,SLP,Ballesmi S.L.P.,29.1
-98.94,21.85,PUJSL,SLP,El Pujal S.L.P.,29.5
-99.24,21.91,GANSL,SLP,Gallinas S.L.P.,28.2
-99.16,22.12,MICSL,SLP,Micos S.L.P.,26.2
-101,22.2,SGRSL,SLP,Soledad Graciano S.L.P.,21.1
-99.32,22.52,NRJSL,SLP,Naranjos S.L.P.,26.4
-100.64,23.66,MATSL,SLP,Matehuala S.L.P.,23.4
-98.56,21.97,AJTSL,SLP,Las Adjuntas S.L.P.,28.4
-100.67,23.65,MA2SL,SLP,Matehuala S.L.P. SMN*,22.7
-98.8,21.33,MTPSL,SLP,Observatorio de Matlapa S.L.P.,28.7
-99.15,21.82,TNCSL,SLP,TanchachÌn S.L.P.,27.7
-100,21.93,RVDSL,SLP,Observatorio de RÌo Verde S.L.P.,25.9
-101.02,22.15,SLPSL,SLP,Observatorio de San Luis PotosÌ S.L.P.,20.3
-100.93,22.26,MMSP,SLP,Aeropuerto Internacional de San Luis PotosÌ S.L.P.*,20.4
-99.06,22.02,STRSL,SLP,Santa Rosa S.L.P.,28.7
-100.94,21.81,GOGORRON,SLP,GogorrÛn S.L.P. SMN*,21.4
-100.02,21.94,CDFERNANDEZ,SLP,Ciudad Fern·ndez S.L.P. SMN*,27.2
-100.98,22.18,SLPOTOSIob,SLP,Observatorio de San Luis Potosi S.L.P. SMN*,21.4
-100,21.92,RIOVERDEob,SLP,Observatorio de RÌo Verde S.L.P. SMN*,25.8
-100.76,21.85,OCTSL,SLP,Ojo Caliente S.L.P.,21.8
-98.82,21.32,MATLAPAob,SLP,Observatorio de Matlapa S.L.P. SMN*,28.7
-99.83,21.65,PMYSL,SLP,Pedro Montoya S.L.P.,26.5
-100.82,21.88,IVGSL,SLP,ValentÌn Gama S.L.P.,21.6
-99.02,21.98,CDVSL,SLP,Ciudad Valles S.L.P.,28.3
-110.29,30.98,CNNSO,SON,Cananea Son.,27.2
-108.76,26.6,CZNSO,SON,Cazanate Son.,33.2
-109.44,27.07,NVJSO,SON,Navojoa Son.,31.5
-108.88,27.41,SBNSO,SON,San Bernardo Son.,31.7
-109.62,27.42,CCRSO,SON,Cocoraque Son.,30.1
-109.21,27.66,TSOSO,SON,Tesocoma Son.,32.8
-110.85,27.95,GYMSO,SON,Guaymas Son.,30.4
-108.92,28.37,YC2SO,SON,YÈcora Son. SMN*,22.8
-108.93,28.37,YCRSO,SON,YÈcora Son.,23.6
-110.31,28.47,PTASO,SON,Punta de Agua 2 Son.,30.4
-110.92,29.07,HM2SO,SON,Observatorio de Hermosillo Son.,34.6
-110.93,29.07,HMNSO,SON,Hermosillo Son.,32.4
-109.23,29.2,ECBSO,SON,El Cubil Son.,31.5
-110.73,29.21,PMOSO,SON,Ing. Rodolfo FÈlix ValdÈs Son.,32.3
-110.74,29.47,CJNSO,SON,El CajÛn Son.,31.7
-110.23,29.82,ACNSO,SON,Aconchi Son.,32.0
-111.02,30.05,QRBSO,SON,Querobabi Son.,30.0
-109.09,30.07,ARISO,SON,Aribabi Son.,25.8
-108.96,30.21,HSHSO,SON,Huachinera Son.,27.6
-110.17,30.34,ARZSO,SON,Arizpe Son.,31.0
-108.93,30.36,BCRSO,SON,Bacerac Son.,25.7
-111.45,30.39,SRSSO,SON,Santa Rosa 2 Son.,30.8
-109.38,30.44,LCDSO,SON,L·zaro C·rdenas Son.,33.1
-112.12,30.7,PTQSO,SON,Pitiquito Son.,30.5
-110.89,30.76,IMRSO,SON,Imuris Son.,26.1
-111.52,30.87,CHTSO,SON,CuauhtÈmoc Son.,29.9
-110.95,31.32,NGLSO,SON,Nogales Son.,28.5
-112.85,31.87,NYNSO,SON,Sonoyta Son.,29.6
-114.97,32.06,ENCINAS,SON,Encinas Johnson Son. REMAS*,30.0
-109.14,26.46,TOTOLIBOQUI,SON,Totoliboqui Son. REMAS*,31.5
-109.05,26.5,EJIDO21MARZO,SON,Ejido 21 de Marzo Son. REMAS*,31.4
-109.68,26.84,NAVOBAXIA,SON,Navobaxia Son. REMAS*,29.6
-109.75,26.9,SAHUARALO,SON,Sahuaral de Otero Son. REMAS*,29.6
-109.83,27,BLOCK2918,SON,Block 2918 Son. REMAS*,28.9
-109.5,27.01,SEMAY,SON,Semay Son. REMAS*,30.9
-109.42,27.07,CIASO,SON,Ciano Huatabampo Son.,30.5
-109.48,27.11,CHIHUAHUITASO,SON,Chihuahuita Son. REMAS*,32.6
-109.9,27.14,BLOCK2010,SON,Block 2010 Son. REMAS*,29.4
-109.8,27.17,BLOCK1922,SON,Block 1922 Son. REMAS*,31.4
-109.66,27.18,BLOCK1936,SON,Block 1936 Son. REMAS*,30.9
-109.58,27.21,PUEBLO,SON,Pueblo Mayo Son. REMAS*,32.0
-110.04,27.23,BLOCK1703,SON,Block 1703 Son. REMAS*,30.6
-108.91,27.32,CASA,SON,Casa Colorada Son. REMAS*,33.1
-110.02,27.32,BLOCK1101,SON,Block 1101 Son. REMAS*,30.5
-110.34,27.4,BLOCK731,SON,Block 731 Son. REMAS*,29.0
-109.13,27.47,ALGODONES,SON,Los Algodones Son. REMAS*,32.0
-110.29,27.64,VCMSO,SON,VÌcam Son.,30.9
-109.4,27.85,ROSARIO,SON,Rosario Tesopaco Son. REMAS*,30.5
-110.55,28,CAMPO,SON,Campo Selza Son. REMAS*,30.5
-110.93,28,BUENOS,SON,Buenos Aires Gym Son. REMAS*,30.2
-110.66,28.12,SANTAMARIA,SON,Santa MarÌa Son. REMAS*,30.2
-110.51,28.37,TREINTA,SON,Las Treinta Son. REMAS*,31.6
-109.89,28.42,SUAQUI,SON,Suaqui Grande Son. REMAS*,32.4
-111.32,28.68,PEANA,SON,PeaÒa Son. REMAS*,30.7
-111.65,28.69,KINO,SON,Kino Son. REMAS*,28.4
-111.47,28.74,FATIMA,SON,El Milagro de F·tima Son. REMAS*,29.8
-111.56,28.84,SANTAELENAS,SON,Santa Elena Son. REMAS*,29.5
-111.23,28.9,ABEJAS,SON,Abejas Son. REMAS*,31.5
-110.18,28.94,MAZATAN,SON,Mazat·n Son. REMAS*,30.4
-111.13,28.96,BACHATA,SON,La Bachata Son. REMAS*,30.2
-109.22,29.05,SAHUARIPA,SON,Sahuaripa Son. REMAS*,32.5
-111.56,29.09,GREEN,SON,Green Stripe Son. REMAS*,30.5
-109.99,29.12,MATAPE,SON,M·tape Son. REMAS*,29.6
-110.93,29.39,TRACALITA,SON,Tracalita Son. REMAS*,29.0
-110.31,29.44,URES,SON,Ures Son. REMAS*,29.4
-110.93,29.55,SELVA,SON,Selva Son. REMAS*,30.0
-108.97,29.69,NACORI,SON,N·cori Chico Son. REMAS*,29.2
-110.21,29.97,BANAMICHI,SON,Ban·michi Son. REMAS*,28.6
-109.79,30.19,CUMPAS,SON,Cumpas Son. REMAS*,30.8
-108.92,30.39,BACERAC,SON,Bacerac Son. REMAS*,28.6
-111.56,30.47,CORRALES,SON,Los Corrales Son. REMAS*,30.6
-108.96,30.51,BAVISPE,SON,Bavispe Son. REMAS*,28.4
-111.21,30.79,ALMAS,SON,Las Palmas Son. REMAS*,27.7
-112.78,30.83,LOLEYTA,SON,Loleyta Son. REMAS*,29.5
-112.03,31,CUCHUJAQUI,SON,Cuchujaqui Son. REMAS*,29.0
-110.6,31.19,SANTACRUZS,SON,Santa Cruz Son. REMAS*,24.3
-110.91,31.3,NOGALES,SON,Nogales Son. SMN*,28.3
-113.3,31.68,PINACATE,SON,El Pinacate Son. SMN*,29.2
-112.67,31.77,SONOYTAS,SON,Sonoyta Son. REMAS*,27.4
-112.85,31.87,SONOYTA,SON,Sonoyta Son. SMN*,30.3
-114.92,32.17,COLONIA,SON,Colonia Medano Son. REMAS*,29.6
-115.01,32.25,VALENZUELA,SON,Rancho Valenzuela Son. REMAS*,29.4
-114.87,32.33,PIVOTE,SON,Rancho El Pivote Son. REMAS*,31.0
-114.85,32.44,MONUMENTOS,SON,Monumentos Son. REMAS*,30.7
-109.6,26.82,HUATABAMPO,SON,Huatabampo Son. REMAS*,29.2
-109.58,27.05,CHUCARIT,SON,Chucarit Son. REMAS*,30.6
-110.8,27.95,EPLSO,SON,Observatorio de Empalme Son.,30.2
-109.08,29.43,PDNSO,SON,Paso N·cori Son.,32.4
-111.83,30.71,ALTSO,SON,Observatorio de Altar Son.,31.2
-113.55,31.35,PT2SO,SON,Observatorio de Puerto PeÒasco Son.,28.1
-114.8,32.42,RCOLORADO,SON,San Luis RÌo Colorado Son. SMN*,31.8
-111.92,28.82,BAHIAKINO,SON,BahÌa de Kino Son. SMN*,26.9
-111.36,28.56,CUICHI,SON,Cuichi Son. REMAS*,29.3
-110.96,29.91,QUEROBABI,SON,Querobabi Son. REMAS*,29.0
-109.83,27.4,MMCN,SON,Aeropuerto Internacional de Ciudad ObregÛn Son.*,30.8
-110.92,27.97,MMGM,SON,Aeropuerto Internacional de Guaymas Son.*,30.9
-111.05,29.09,MMHO,SON,Aeropuerto Internacional de Hermosillo Son.*,32.9
-112.44,30.77,CABORCA,SON,Caborca Son. SMN*,30.9
-111.72,29.06,DOLORES,SON,Dolores Jam Son. REMAS*,29.6
-109.04,26.43,EZAPATAS,SON,Ejido Emiliano Zapata Sur Son. REMAS*,31.2
-111.26,28.98,SANTONINO,SON,Santo NiÒo Son. REMAS*,31.0
-111.59,28.98,ELROSARIO2SO,SON,El Rosario 2 Son. REMAS*,30.1
-110.16,27.32,BLOCK1213,SON,Block 1213 Son. REMAS*,29.9
-113.54,31.3,PTOPENASCOob,SON,Observatorio de Puerto PeÒasco Son. SMN*,28.5
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,31.3
-109.64,28.98,PECSO,SON,Plutarco ElÌas Calles Son.,33.4
-110.4,28.43,IRASO,SON,Ignacio R. Alatorre Son.,30.8
-110.24,28.71,SJPSO,SON,San JosÈ de Pimas Son.,31.5
-110.55,27.58,GUAYMASMAR,SON,Guaymas Son. SEMAR*,30.4
-110.14,29.67,BAVIACORA,SON,Bavi·cora Son. REMAS*,30.1
