Lon,Lat,Clave,Edo,Est,Tmed
-100.55,25.03,SRANL,NL,San Rafael N.L.,15.6
-99.83,25.17,MTMNL,NL,Montemorelos N.L.,13.2
-100.27,25.68,MTRNL,NL,Monterrey N.L.,14.1
-99.61,26.09,CRVNL,NL,Cerralvo N.L.,10.4
-100.31,25.58,ELDIENTE,NL,El Diente N. L. SMN*,12.6
-100.13,25.43,LBCNL,NL,Rodrigo GÛmez N.L.,13.0
-99.28,25.71,CCHNL,NL,Cuchillo Solidaridad N.L.,15.0
-100.3,25.73,OBSNL,NL,Observatorio de Monterrey N.L.,13.8
-100.11,25.78,MMMY,NL,Aeropuerto Internacional de Monterrey N.L.*,14.2
-100.24,25.86,MMAN,NL,Aeropuerto Internacional del Norte N.L.*,14.1
-99.32,25.73,PCUNL,NL,Presa el Cuchillo N.L. SMN*,15.8
-100.24,25.86,RADIOSONDEOMTY,NL,Radiosondeo Monterrey N.L. SGT*,13.7
-99.75,27.7,COLOMBIA,NL,Colombia N.L. SGT*,13.5
-96.72,15.81,COZOX,OAX,San Francisco Cozoaltepec Oax.,26.7
-95.7,16.01,ASTOX,OAX,Astata Oax.,27.9
-95.48,16.59,RHOOX,OAX,RÌo Hondo Oax.,24.5
-94.22,16.4,ZANOX,OAX,Zanatepec Oax.,26.8
-95.6,16.42,TEQOX,OAX,Tequisistl·n Oax.,24.6
-94.4,16.5,OSTOX,OAX,Ostuta Oax.,25.8
-95.1,16.58,IXTOX,OAX,Ixtepec Oax.,25.5
-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,22.5
-96.7,17,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,19.6
-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,20.9
-95.48,17.45,MAROX,OAX,MarÌa Lombardo Oax.,21.6
-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de LeÛn Oax.,18.8
-96.2,17.87,JACOX,OAX,Jacatepec Oax.,22.5
-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,20.6
-96.26,18,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,21.2
-96.41,18.23,TEMOX,OAX,Presidente Alem·n Oax.,22.6
-95.92,17.73,RMLOX,OAX,RÌo Manso Lalana Oax.,23.4
-98.14,17.5,SLAOX,OAX,Silacayo·pam Oax.,19.4
-97.82,17.75,FOYOX,OAX,San Francisco Yosocuta Oax.,19.2
-97.82,17.89,ZAPOX,OAX,Zapotitl·n Palmas Oax.,19.2
-97.54,17.73,STTOX,OAX,Santiago Teotongo Oax.,14.2
-95.37,16.43,EMAOX,OAX,El MarquÈs Oax.,26.7
-96.55,17.27,SCIOX,OAX,Ixtepeji Oax.,16.2
-97.72,17.53,AMTOX,OAX,San Antonino Monte Verde Oax.,18.2
-97.68,18.19,SNCOX,OAX,Santiago Chazumba Oax.,16.6
-97.81,17.65,TSLOX,OAX,Heroica Villa Tezoatl·n de Segura y Luna Oax.,19.3
-97.78,17.81,HDLOX,OAX,Huajuapan de LeÛn Oax.,17.3
-98.28,17.53,CALOX,OAX,Calihual· Oax.,19.8
-97.68,17.27,TLXOX,OAX,Heroica Ciudad de Tlaxiaco Oax.,13.2
-96.26,15.77,MMBT,OAX,Aeropuerto Internacional de BahÌas de Huatulco Oax.*,27.4
-96.72,17,MMOX,OAX,Aeropuerto Internacional de Oaxaca Oax.*,18.1
-96.54,15.74,TNMOX,OAX,Tonameca Oax.,27.8
-97.09,15.87,MMPS,OAX,Aeropuerto Internacional de Puerto Escondido Oax.*,25.9
-98.39,17.76,ZALOX,OAX,Zapotitl·n Lagunas Oax.,20.2
-96.3,17.78,VANOX,OAX,Valle Nacional Oax.,23.1
-96.08,18.17,PAPOX,OAX,Papaloapan Oax.,22.7
-96.58,16.34,MIAHUATLAN,OAX,Miahuatl·n Oax. SMN*,17.9
-96.74,17.16,BJUAREZ,OAX,Benito Ju·rez Oax. SMN*,18.3
-97.02,17.46,CMTOX,OAX,Santiago Camotl·n Oax.,15.8
-96.72,17,OAXACAob,OAX,Observatorio de Oaxaca Oax. SMN*,19.7
-98.28,17.85,SJCOX,OAX,San Juan Cieneguillas Oax.,20.0
-94.77,16.33,SANDIONISIOmar,OAX,San Dionisio del Mar Oax. SEMAR*,24.9
-96.48,15.67,PTAOX,OAX,Observatorio de Puerto Angel Oax.,27.0
-97.49,17.51,TEPOX,OAX,Teposcolula Oax.,13.0
-97.65,18.25,SSFOX,OAX,San Sebastian Frontera Oax.,17.6
-96.13,15.75,HUATULCOMAR,OAX,Huatulco Oax. SEMAR*,27.0
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,21.2
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,22.3
-97.4,18.48,TEHPB,PUE,Tehuac·n Pue.,17.9
-98.58,18.52,CHIPB,PUE,Chietla Pue.,21.4
-98.47,18.61,IZMPB,PUE,Iz˙car de Matamoros Pue.,20.6
-97.91,18.74,SMCPB,PUE,San Miguel Canoa Pue.,11.7
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,19.9
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,15.0
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,17.7
-98.28,18.97,ECHPB,PUE,EcheverrÌa Pue.,14.7
-97.96,18.97,CEMPB,PUE,Cemex Pue.,14.3
-97.44,18.99,CDSPB,PUE,Ciudad Serd·n Pue.,12.6
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,14.5
-98.2,19.02,CNAPB,PUE,Conagua Pue.,16.4
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,15.8
-97.93,19.06,ACJPB,PUE,Acajete Pue.,14.4
-98.32,19.07,CHLPB,PUE,Cholula Pue.,14.0
-98.06,19.09,CPLPB,PUE,Capulac Pue.,16.3
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,15.1
-97.62,19.25,QUIPB,PUE,Quimixtl·n Pue.,15.0
-97.49,19.49,TPYPB,PUE,Tepeyahualco Pue.,14.3
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,7.4
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,10.0
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,12.6
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,11.8
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,13.3
-97.83,20.18,ZRGPB,PUE,Zaragoza Pue.,13.2
-97.84,20.41,APAPB,PUE,Apapantilla Pue.,18.7
-98.22,19.11,SCRPB,PUE,San CristÛbal Caleras Pue.,12.7
-97.85,20.73,MTLPB,PUE,Metlaltoyuca Pue.,15.0
-97.92,18.85,AHAPB,PUE,Ahuatepec Pue.,18.0
-98.58,19.33,SRTPB,PUE,Santa Rita Tlahuapan Pue.,13.1
-97.39,19.89,TEZIUTLAN,PUE,Teziutl·n Pue. SMN*,12.1
-98.05,20.18,UDSPB,PUE,Universidad de la Sierra Pue.,14.3
-98.43,19.29,SMTPB,PUE,San MartÌn Texmelucan Pue.,13.4
-98.06,18.28,ADOPB,PUE,Acatl·n de Osorio Pue.,20.3
-98.38,19.16,MMPB,PUE,Aeropuerto Internacional de Puebla Pue.*,14.2
-97.69,19.46,LIBPB,PUE,Libres Pue.,12.2
-97.62,18.31,TEHUACAN,PUE,Tehuac·n Pue. SMN*,17.7
-97.72,18.87,UTTPB,PUE,Universidad TecnolÛgica Tecamachalco Pue. SMN*,14.9
-97.95,20.24,XICOTEPEC,PUE,Xicotepec Pue. SMN*,12.4
-98.57,18.68,IZUPB,PUE,Iz˙car de Matamoros Pue. SMN*,20.1
-98.17,19.05,PUEBLAob,PUE,Observatorio de Puebla Pue. SMN*,17.1
-97.01,18.33,ZOQPB,PUE,Zoquitl·n Pue.,15.3
-97.36,19.82,TEZPB,PUE,Teziutl·n Pue.,14.7
-98.11,18.91,BDDPB,PUE,Manuel Avila Camacho Pue.,13.8
-98.14,18.94,AFRPB,PUE,Africam Pue.,16.4
-97.42,19.45,ACHPB,PUE,Alchichica Pue.,11.2
-97.52,20.03,CTZPB,PUE,Cuetzalan del Progreso Pue.,14.3
-97.96,20.28,XDJPB,PUE,Xicotepec de Ju·rez Pue.,14.0
-96.85,18.4,TLPPB,PUE,Tlacotepec de DÌaz Pue.,20.3
-97.79,20,TDRPB,PUE,Tepango de RodrÌguez Pue.,13.1
-97.68,20.51,VENPB,PUE,Venustiano Carranza Pue.,14.5
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,17.3
-99.96,20.2,IDFQT,QRO,San Ildefonso Qro.,14.3
-100,20.36,SJSQT,QRO,San JosÈ Qro.,16.7
-100.08,20.42,CNSQT,QRO,ConstituciÛn de 1917 Qro.,16.6
-100.41,20.5,BATQT,QRO,El Bat·n Qro.,15.3
-100.45,20.54,EPUQT,QRO,El Pueblito Qro.,17.5
-100.37,20.57,OBSQT,QRO,Observatorio de QuerÈtaro Qro.,17.5
-100.45,20.7,JRQQT,QRO,Juriquilla Qro.,16.2
-99.82,21.06,PMLQT,QRO,PeÒamiller Qro.,18.8
-99.48,21.23,JLPQT,QRO,Jalpan Qro.,18.1
-100.19,20.62,MMQT,QRO,Aeropuerto Intercontinental de QuerÈtaro Qro.*,15.3
-100.28,20.39,HUIQT,QRO,Huimilpan Qro. SMN*,14.3
-99.17,21.5,SGORDAI,QRO,Sierra Gorda 1 Qro. SMN*,14.5
-99.47,21.21,PJALPAN,QRO,Presa Jalpan Qro. SMN*,18.1
-87.49,21.1,KANTUNILKIN,QROO,KantunilkÌn Q. Roo. SMN*,23.6
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,26.6
-86.82,21.16,CANQR,QROO,Canc˙n Q. Roo.,25.7
-88.7,19.75,JMORELOS,QROO,JosÈ MarÌa Morelos Q. Roo. SMN*,24.7
-86.78,21.07,CNCQR,QROO,Canc˙n Radar Q. Roo. SMN*,25.0
-88.33,18.5,CHOQR,QROO,Observatorio de Chetumal Q. Roo.,25.1
-88.04,19.58,FCRQR,QROO,Observatorio de Felipe Carrillo Puerto Q. Roo.,23.4
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,23.4
-88.32,18.51,MMCM,QROO,Aeropuerto Internacional de Chetumal Q. Roo.*,24.2
-86.87,21.04,MMUN,QROO,Aeropuerto Internacional de Canc˙n Q. Roo.*,24.1
-88.33,18.5,CHETUMALob,QROO,Observatorio de Chetumal Q. Roo. SMN*,25.2
-87.47,20.13,SIAQR,QROO,Sian Ka an 2 Q. Roo. SMN*,23.8
-88.92,18.46,NICOLASBRAVO,QROO,Nicol·s Bravo Q. Roo. SMN*,24.7
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,20.7
-107.76,25.12,RAVSI,SIN,EstaciÛn Rancho Viejo Sin.,18.9
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,20.7
-105.85,22.98,RSRSI,SIN,Rosario Sin.,21.5
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,20.8
-106.47,23.56,QLTSI,SIN,Quelite Sin.,20.2
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,19.2
-106.6,23.96,IXPSI,SIN,Ixpalino Sin.,20.6
-106.81,24.57,JLPSI,SIN,JosÈ LÛpez Portillo Sin.,21.5
-107.44,24.63,OBSSI,SIN,Observatorio de Culiac·n Sin.,19.9
-107.1,24.45,SLRSI,SIN,San Lorenzo Sin.,20.8
-107.4,24.82,CLCSI,SIN,Culiac·n Sin.,20.1
-107.47,25.03,AWSSI,SIN,Andrew Weiss Sin.,20.8
-107.84,25.49,SJNSI,SIN,San Juan Sin.,19.4
-107.54,25.33,BDRSI,SIN,Badiraguato Sin.,18.3
-108.09,25.47,GMCSI,SIN,Guam˙chil Sin.,20.8
-108.47,25.72,GSVSI,SIN,Guasave Sin.,18.8
-108.36,25.74,ZOPSI,SIN,El Zopilote Sin.,17.9
-109,25.8,MCHSI,SIN,Los Mochis Sin.,18.9
-109.18,25.92,AHMSI,SIN,Ahome Sin.,17.2
-109.3,25.97,HDZSI,SIN,Higuera de Zaragoza Sin.,17.1
-108.78,26.07,SFRSI,SIN,Sufragio Sin.,18.2
-109.33,26.1,CRRSI,SIN,El Carrizo Sin.,15.3
-108.7,26.43,JORSI,SIN,Josefa Ortiz de DomÌnguez Sin.,18.0
-108.62,26.43,EFTSI,SIN,El Fuerte Sin.,18.4
-108.58,26.51,PMHSI,SIN,Miguel Hidalgo Sin.,18.3
-107.16,24.81,SN2SI,SIN,Sanalona hidromÈtrica Sin.,19.3
-108.32,26.08,GB2SI,SIN,El Sabinal hidromÈtrica Sin.,18.3
-108.35,26.9,LD2SI,SIN,Huites hidromÈtrica Sin.,19.6
-106.4,23.23,MZTSI,SIN,Observatorio de Mazatl·n Sin.,19.8
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini VizcaÌno Sin.,19.2
-108.33,26.74,CHXSI,SIN,Observatorio de Choix Sin.,18.4
-106.27,23.17,MMMZ,SIN,Aeropuerto Internacional de Mazatl·n Sin.*,19.2
-109.08,25.69,MMLM,SIN,Aeropuerto Internacional de Los Mochis Sin.*,16.9
-108.48,25.81,ENASI,SIN,EstaciÛn Naranjo Sin.,17.5
-107.84,25.49,SANJUAN,SIN,San Juan Sin. SMN*,19.3
-106.65,24.05,ACTSI,SIN,Acatit·n Sin.,20.3
-107.38,25.09,AL2SI,SIN,El Varejonal hidromÈtrica Sin.,20.8
-109.07,25.59,TOPOLOBAMPOMAR,SIN,Topolobampo Sin. SEMAR*,19.4
-107.22,25.34,GTNSI,SIN,Guatenipa Sin.,21.9
-107.91,25.86,GD2SI,SIN,Bacurato hidromÈtrica de Gustavo Diaz Ord·z Sin.,18.4
-105.72,22.54,TEACAPANmar,SIN,Teacap·n Sin. SEMAR*,20.2
-106.41,23.2,MAZATLANmar,SIN,Mazatl·n Sin. SEMAR*,20.1
-107.47,24.76,MMCL,SIN,Aeropuerto Internacional Federal de Culiac·n Sin.*,19.7
-108.7,25.7,ARCSI,SIN,Adolfo Ruiz Cortines Sin.,17.4
-98.62,21.69,SVTSL,SLP,San Vicente S.L.P.,18.7
-98.96,21.75,BLMSL,SLP,Ballesmi S.L.P.,19.1
-98.94,21.85,PUJSL,SLP,El Pujal S.L.P.,20.6
-99.24,21.91,GANSL,SLP,Gallinas S.L.P.,18.0
-99.16,22.12,MICSL,SLP,Micos S.L.P.,17.4
-101,22.2,SGRSL,SLP,Soledad Graciano S.L.P.,14.9
-99.32,22.52,NRJSL,SLP,Naranjos S.L.P.,16.6
-100.64,23.66,MATSL,SLP,Matehuala S.L.P.,14.2
-98.56,21.97,AJTSL,SLP,Las Adjuntas S.L.P.,18.7
-100.67,23.65,MA2SL,SLP,Matehuala S.L.P. SMN*,14.6
-98.8,21.33,MTPSL,SLP,Observatorio de Matlapa S.L.P.,18.4
-99.15,21.82,TNCSL,SLP,TanchachÌn S.L.P.,19.9
-100,21.93,RVDSL,SLP,Observatorio de RÌo Verde S.L.P.,17.3
-101.02,22.15,SLPSL,SLP,Observatorio de San Luis PotosÌ S.L.P.,14.3
-100.93,22.26,MMSP,SLP,Aeropuerto Internacional de San Luis PotosÌ S.L.P.*,14.1
-99.06,22.02,STRSL,SLP,Santa Rosa S.L.P.,19.3
-100.94,21.81,GOGORRON,SLP,GogorrÛn S.L.P. SMN*,15.8
-100.02,21.94,CDFERNANDEZ,SLP,Ciudad Fern·ndez S.L.P. SMN*,18.4
-100.98,22.18,SLPOTOSIob,SLP,Observatorio de San Luis Potosi S.L.P. SMN*,14.5
-100,21.92,RIOVERDEob,SLP,Observatorio de RÌo Verde S.L.P. SMN*,17.3
-100.76,21.85,OCTSL,SLP,Ojo Caliente S.L.P.,15.0
-98.82,21.32,MATLAPAob,SLP,Observatorio de Matlapa S.L.P. SMN*,17.7
-110.29,30.98,CNNSO,SON,Cananea Son.,9.5
-108.76,26.6,CZNSO,SON,Cazanate Son.,17.1
-109.44,27.07,NVJSO,SON,Navojoa Son.,16.5
-108.88,27.41,SBNSO,SON,San Bernardo Son.,17.2
-109.62,27.42,CCRSO,SON,Cocoraque Son.,15.7
-109.21,27.66,TSOSO,SON,Tesocoma Son.,14.4
-110.85,27.95,GYMSO,SON,Guaymas Son.,15.3
-108.92,28.37,YC2SO,SON,YÈcora Son. SMN*,7.2
-108.93,28.37,YCRSO,SON,YÈcora Son.,7.2
-110.31,28.47,PTASO,SON,Punta de Agua 2 Son.,13.1
-110.92,29.07,HM2SO,SON,Observatorio de Hermosillo Son.,15.3
-110.93,29.07,HMNSO,SON,Hermosillo Son.,15.5
-109.23,29.2,ECBSO,SON,El Cubil Son.,14.4
-110.73,29.21,PMOSO,SON,Ing. Rodolfo FÈlix ValdÈs Son.,14.3
-110.74,29.47,CJNSO,SON,El CajÛn Son.,12.3
-110.23,29.82,ACNSO,SON,Aconchi Son.,10.3
-111.02,30.05,QRBSO,SON,Querobabi Son.,11.4
-109.09,30.07,ARISO,SON,Aribabi Son.,7.2
-108.96,30.21,HSHSO,SON,Huachinera Son.,9.0
-110.17,30.34,ARZSO,SON,Arizpe Son.,10.5
-111.45,30.39,SRSSO,SON,Santa Rosa 2 Son.,10.8
-109.38,30.44,LCDSO,SON,L·zaro C·rdenas Son.,13.5
-112.12,30.7,PTQSO,SON,Pitiquito Son.,13.9
-110.89,30.76,IMRSO,SON,Imuris Son.,8.5
-111.52,30.87,CHTSO,SON,CuauhtÈmoc Son.,11.6
-110.95,31.32,NGLSO,SON,Nogales Son.,10.4
-112.85,31.87,NYNSO,SON,Sonoyta Son.,10.6
-114.97,32.06,ENCINAS,SON,Encinas Johnson Son. REMAS*,12.3
-109.14,26.46,TOTOLIBOQUI,SON,Totoliboqui Son. REMAS*,16.4
-109.05,26.5,EJIDO21MARZO,SON,Ejido 21 de Marzo Son. REMAS*,16.4
-109.68,26.84,NAVOBAXIA,SON,Navobaxia Son. REMAS*,15.1
-109.75,26.9,SAHUARALO,SON,Sahuaral de Otero Son. REMAS*,14.8
-109.83,27,BLOCK2918,SON,Block 2918 Son. REMAS*,13.7
-109.5,27.01,SEMAY,SON,Semay Son. REMAS*,15.6
-109.42,27.07,CIASO,SON,Ciano Huatabampo Son.,15.9
-109.48,27.11,CHIHUAHUITASO,SON,Chihuahuita Son. REMAS*,16.2
-109.9,27.14,BLOCK2010,SON,Block 2010 Son. REMAS*,15.6
-109.8,27.17,BLOCK1922,SON,Block 1922 Son. REMAS*,16.1
-109.66,27.18,BLOCK1936,SON,Block 1936 Son. REMAS*,16.1
-109.58,27.21,PUEBLO,SON,Pueblo Mayo Son. REMAS*,17.0
-110.04,27.23,BLOCK1703,SON,Block 1703 Son. REMAS*,15.8
-108.91,27.32,CASA,SON,Casa Colorada Son. REMAS*,17.5
-110.02,27.32,BLOCK1101,SON,Block 1101 Son. REMAS*,15.7
-110.34,27.4,BLOCK731,SON,Block 731 Son. REMAS*,14.3
-110.22,27.46,BLOCK419,SON,Block 419 Son. REMAS*,16.1
-109.13,27.47,ALGODONES,SON,Los Algodones Son. REMAS*,18.4
-109.93,27.62,CORRAL,SON,EstaciÛn Corral  Son. REMAS*,15.5
-110.29,27.64,VCMSO,SON,VÌcam Son.,14.7
-109.4,27.85,ROSARIO,SON,Rosario Tesopaco Son. REMAS*,14.4
-110.55,28,CAMPO,SON,Campo Selza Son. REMAS*,15.5
-110.93,28,BUENOS,SON,Buenos Aires Gym Son. REMAS*,15.5
-110.66,28.12,SANTAMARIA,SON,Santa MarÌa Son. REMAS*,15.8
-110.66,28.3,ORTIZ,SON,OrtÌz Son. REMAS*,15.5
-110.51,28.37,TREINTA,SON,Las Treinta Son. REMAS*,15.7
-109.89,28.42,SUAQUI,SON,Suaqui Grande Son. REMAS*,15.3
-111.32,28.68,PEANA,SON,PeaÒa Son. REMAS*,14.1
-111.65,28.69,KINO,SON,Kino Son. REMAS*,13.2
-111.47,28.74,FATIMA,SON,El Milagro de F·tima Son. REMAS*,13.6
-111.56,28.84,SANTAELENAS,SON,Santa Elena Son. REMAS*,13.9
-111.23,28.9,ABEJAS,SON,Abejas Son. REMAS*,14.1
-110.18,28.94,MAZATAN,SON,Mazat·n Son. REMAS*,13.2
-111.13,28.96,BACHATA,SON,La Bachata Son. REMAS*,13.2
-109.22,29.05,SAHUARIPA,SON,Sahuaripa Son. REMAS*,13.1
-111.56,29.09,GREEN,SON,Green Stripe Son. REMAS*,14.7
-109.99,29.12,MATAPE,SON,M·tape Son. REMAS*,13.6
-110.93,29.39,TRACALITA,SON,Tracalita Son. REMAS*,13.8
-110.31,29.44,URES,SON,Ures Son. REMAS*,12.3
-110.93,29.55,SELVA,SON,Selva Son. REMAS*,12.8
-108.97,29.69,NACORI,SON,N·cori Chico Son. REMAS*,9.8
-112.06,29.78,SANTAADELA,SON,Santa Adela Son. REMAS*,13.9
-110.21,29.97,BANAMICHI,SON,Ban·michi Son. REMAS*,9.5
-109.79,30.19,CUMPAS,SON,Cumpas Son. REMAS*,12.1
-108.92,30.39,BACERAC,SON,Bacerac Son. REMAS*,8.2
-111.56,30.47,CORRALES,SON,Los Corrales Son. REMAS*,11.5
-108.96,30.51,BAVISPE,SON,Bavispe Son. REMAS*,8.2
-111.21,30.79,ALMAS,SON,Las Palmas Son. REMAS*,9.2
-112.78,30.83,LOLEYTA,SON,Loleyta Son. REMAS*,12.5
-112.03,31,CUCHUJAQUI,SON,Cuchujaqui Son. REMAS*,10.3
-110.6,31.19,SANTACRUZS,SON,Santa Cruz Son. REMAS*,6.3
-110.91,31.3,NOGALES,SON,Nogales Son. SMN*,10.4
-113.3,31.68,PINACATE,SON,El Pinacate Son. SMN*,13.9
-112.67,31.77,SONOYTAS,SON,Sonoyta Son. REMAS*,10.2
-112.85,31.87,SONOYTA,SON,Sonoyta Son. SMN*,12.1
-114.92,32.17,COLONIA,SON,Colonia Medano Son. REMAS*,11.4
-115.01,32.25,VALENZUELA,SON,Rancho Valenzuela Son. REMAS*,12.0
-114.87,32.33,PIVOTE,SON,Rancho El Pivote Son. REMAS*,12.1
-114.85,32.44,MONUMENTOS,SON,Monumentos Son. REMAS*,12.2
-109.6,26.82,HUATABAMPO,SON,Huatabampo Son. REMAS*,15.6
-109.58,27.05,CHUCARIT,SON,Chucarit Son. REMAS*,15.1
-110.29,27.4,BLOCK727,SON,Block 727 Son. INIFAP*,14.6
-110.8,27.95,EPLSO,SON,Observatorio de Empalme Son.,16.5
-109.08,29.43,PDNSO,SON,Paso N·cori Son.,12.3
-111.83,30.71,ALTSO,SON,Observatorio de Altar Son.,11.7
-113.55,31.35,PT2SO,SON,Observatorio de Puerto PeÒasco Son.,13.8
-114.8,32.42,RCOLORADO,SON,San Luis RÌo Colorado Son. SMN*,13.3
-111.92,28.82,BAHIAKINO,SON,BahÌa de Kino Son. SMN*,12.7
-111.36,28.56,CUICHI,SON,Cuichi Son. REMAS*,12.9
-110.96,29.91,QUEROBABI,SON,Querobabi Son. REMAS*,12.4
-109.83,27.4,MMCN,SON,Aeropuerto Internacional de Ciudad ObregÛn Son.*,15.1
-110.92,27.97,MMGM,SON,Aeropuerto Internacional de Guaymas Son.*,17.4
-111.05,29.09,MMHO,SON,Aeropuerto Internacional de Hermosillo Son.*,16.1
-112.44,30.77,CABORCA,SON,Caborca Son. SMN*,13.1
-111.72,29.06,DOLORES,SON,Dolores Jam Son. REMAS*,14.1
-109.04,26.43,EZAPATAS,SON,Ejido Emiliano Zapata Sur Son. REMAS*,16.0
-109.07,26.47,EZAPATAN,SON,Ejido Emiliano Zapata Norte Son. REMAS*,16.3
-111.26,28.98,SANTONINO,SON,Santo NiÒo Son. REMAS*,14.2
-111.59,28.98,ELROSARIO2SO,SON,El Rosario 2 Son. REMAS*,13.9
-110.16,27.32,BLOCK1213,SON,Block 1213 Son. REMAS*,14.8
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,14.3
-109.64,28.98,PECSO,SON,Plutarco ElÌas Calles Son.,15.2
-110.4,28.43,IRASO,SON,Ignacio R. Alatorre Son.,14.0
-109.75,27.12,BLOCK228,SON,Block 228 Son.  REMAS*,15.2
-110.24,28.71,SJPSO,SON,San JosÈ de Pimas Son.,14.1
-110.55,27.58,GUAYMASMAR,SON,Guaymas Son. SEMAR*,17.9
-110.14,29.67,BAVIACORA,SON,Bavi·cora Son. REMAS*,11.5
-113.54,31.31,PTOPENASCOMAR,SON,Puerto PeÒasco Son. SEMAR*,14.1
-109.84,27.13,VJZSO,SON,Villa Ju·rez Son.,16.4
-108.97,26.8,CHINO,SON,Chino Gordo Son. REMAS*,16.0
-109.58,26.96,CAMPO20,SON,Campo el 20 Son. REMAS*,15.2
-110.72,30.34,LADRILLERA,SON,La Ladrillera Son. REMAS*,9.9
-111.15,30.54,TIERRAVIEJA,SON,Campo Tierra Vieja Son.REMAS*,10.2
-114.97,32.3,BONFIL,SON,Despepite Bonfil Nuevo LeÛn Son. REMAS*,12.3
-111.76,29.24,CHIPILON,SON,ChipilÛn Son. REMAS*,14.1
-109.53,26.81,REGLA,SON,La Regla Son. REMAS*,15.6
-110.26,27.28,BLOCK1423,SON,Block 1423 Son. REMAS*,15.0
-109.5,29.53,TPCSO,SON,Tepache Son.,12.9
-110.57,29.71,RAYSO,SON,RayÛn Son.,12.2
-109.5,26.91,TRESCARLOS,SON,Tres Carlos Son. INIFAP*,14.7
-108.94,27.02,ALASO,SON,Alamos Son. SMN*,16.7
-108.94,27.02,ALMSO,SON,Alamos Son.,16.8
-109.69,27.03,BUAYSIACOBE,SON,Buaysiacobe Son. INIFAP*,15.1
-109.4,27.13,TESIA,SON,Tesia Son.  INIFAP*,15.7
-109.71,27.21,BLOCK1730,SON,Block 1730 Son. INIFAP*,15.4
-109.11,27.23,ARCSO,SON,Adolfo Ruiz Cortines Son.,18.4
-109.84,27.28,BLOCK1418,SON,Block 1418 Son. INIFAP*,14.8
-109.93,27.37,OBOSO,SON,Observatorio Cd. ObregÛn Son.,16.1
-110.1,27.41,BLOCK609,SON,Block 609 Son. INIFAP*,14.9
-109.93,27.5,COBSO,SON,Ciudad ObregÛn Son.,16.2
-110.12,27.51,BLOCK111,SON,Block 111 Son. INIFAP*,15.0
-110.01,27.55,PELJAZMIN,SON,Predio El JazmÌn Son. INIFAP*,15.4
-109.89,27.82,AOBSO,SON,Alvaro ObregÛn Son.,16.9
-111.25,28.31,SAHUARALA,SON,Sahuaral Son. INIFAP*,13.3
-111.56,28.61,PERICOI,SON,Perico 1 Son. INIFAP*,13.1
-111.36,28.79,ELBERVANO,SON,El Bervano Son. INIFAP*,14.0
-114.93,32.41,MOCTEZUMA,SON,Moctezuma Son. INIFAP*,11.4
-109.7,26.75,TOROCOBA,SON,Torocoba Son. REMAS*,15.1
-110.87,30.68,LAHUERFANA,SON,La HuÈrfana Son. REMAS*,11.7
-111.82,30.6,EUGENIA,SON,MarÌa Eugenia Son. REMAS*,11.9
-112.35,30.51,SURCABORACA,SON,Sur Caborca Son. REMAS*,11.8
-112.87,30.74,COSTERO,SON,El Costero Son. REMAS*,12.2
-112.91,30.85,RIVERA,SON,La Rivera Son. REMAS*,12.6
-110.8,27.95,EMPALMEob,SON,Observatorio de Empalme Son. SMN*,16.1
-112.46,30.77,CABORCAEX,SON,Caborca Exportadora Son. REMAS*,11.8
-112.49,30.84,SANLUIS,SON,San Luis Son. INIFAP*,13.6
-111.23,30.05,CARRIZO,SON,El Carrizo Son. REMAS*,10.0
-109.56,31.24,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,6.2
-110.24,30.6,BCNSO,SON,Bacanuchi Son.,7.5
-110.93,29.08,HERMOSILLOob,SON,Observatorio de Hermosillo Son. SMN*,15.6
