LON,LAT,EDO,CLAVE,ESTACION,mar-25
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",6.21
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",0
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",2.1
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",0
-97.691111,20.274722,VER,MACVC,"Macedonio Alonso, Ver.",16
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",17.51
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",0
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",5.41
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",22.4
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",10.8
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",21.6
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",0.5
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",1.4
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",55.12
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",28.1
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",26.25
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",0
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",0
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",0
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",2.79
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",11.32
-96.9025,20.172778,VER,CEPVC,"Pital Protección Civil, Ver",0.03
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",4.01
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",0.01
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",0.01
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",0
-97.254167,20.573611,VER,VEDVC,"Poza Verde, Ver. PC",0
-97.710556,20.274444,VER,PZAVC,"Progreso de Zaragoza, Ver. PC",3.6
-95.212778,18.450833,VER,STXVC,"San Andrés Tuxtla AC, Ver.",11.9
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",2.5
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",0.54
-97.293056,19.696944,VER,SNTVC,"Santa Ana, Ver. PC",3.97
-96.921389,19.578611,VER,SEDVC,"Sedeño, Ver.",15.04
-95.183333,18.45,VER,SIHVC,"Sihuapán, Ver.",17.9
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",2.53
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",59
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",18
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",0
-96.916667,19.811111,VER,TNCVC,"Tenochtitlán, Ver.",39.3
-96.797778,19.674444,VER,TEPVC,"Tepetlán, Ver.",13.8
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",9.8
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",10
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",11.72
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",28.11
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",15.09
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",30
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0
-96.929167,19.511944,VER,XBSVC,"Xalapa Base PC, Ver.",46.6
-96.863889,19.546667,VER,XCAVC,"Xalapa Castillo Protección Civil, Ver.",23.4
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",30.03
-96.916111,19.536944,VER,XCNVC,"Xalapa Constituyentes PC, Ver.",66.8
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",43.73
-96.901111,19.534722,VER,XDAVC,"Xalapa Dos de Abril, Ver.",34.04
-96.935278,19.529167,VER,XIMVC,"Xalapa IMAC PC, Ver.",33.2
-96.898056,19.556667,VER,XMNVC,"Xalapa Minas PC, Ver.",33
-96.913611,19.569444,VER,XMRVC,"Xalapa Moral, Ver. PC*",19
-96.918611,19.576111,VER,XNAVC,"Xalapa Naranjal PC, Ver.",9.8
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos PC, Ver.",27.81
-96.923889,19.527222,VER,XPMVC,"Xalapa Palacio PC, Ver.",34
-96.950833,19.5625,VER,XAYVC,"Xalapa Plan de Ayala PC, Ver.",23
-96.915556,19.565833,VER,XREVC,"Xalapa Revolución, Ver.",16.51
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",29.45
-96.928056,19.720278,VER,XTOVC,"Xalapa TOV PC, Ver.",15.82
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",2
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",3
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",2
-89.218889,19.883056,YUC,BECYC,"Becanchén, Yuc.",133
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",14.5
-90.3825,20.858056,YUC,CELYC,"Celestún, Yuc. SMN*",0.2
-89.637778,21.030278,YUC,CICYC,"Centro de Investigación Científica, Yuc.",0.9
-89.829444,20.752778,YUC,CHOYC,"Chocholá, Yuc.",0
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",0.01
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",1
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",0
-89.642778,21.048889,YUC,FIYYC,"Facultad de Ingeniería Universidad Autónoma de Yucatán, Yuc.",3
-89.4375,21.105556,YUC,MOCYC,"Mocochá, Yuc.",2.3
-89.299444,21.102222,YUC,MTOYC,"Motul, Yuc.",1.71
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",5.5
-89.651111,20.946389,YUC,MEOYC,"Observatorio de Mérida, Yuc.",0.2
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",0.5
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",6.92
-88.216667,20.683333,YUC,VALLADOLIDob,"Observatorio de Valladolid, Yuc. SMN*",6
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",0.01
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",16.51
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",38.01
-88.160278,21.571111,YUC,RILYC,"Río Lagartos, Yuc. SMN*",10.2
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",13
-88.1725,21.158611,YUC,TIZYC,"Tizimín, Yuc.",4.8
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",1
-101.389444,24.621389,ZAC,CORZC,"Concepción del Oro, Zac.",0
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",0
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0
-103.495833,22.326667,ZAC,STEZC,"Independencia Nacional, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",0.01
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",0
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",0
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",0.5
-103.35,21.645833,ZAC,EXCZC,"Miguel Alemán, Zac.",0
-102.845556,21.3575,ZAC,NCTZC,"Nochistlán, Zac.",0
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",0.01
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",0
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",0
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",0.01
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",0
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",0
